- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
25855 -0.6667 0.0000 0.6667 -0.3333 0.3333 0.3333 -645.450 -483.950 -1200.000 -1220.000 -932.875 -1081.375 -997.200 -728.700 -645.450 -483.950 -1200.000 -1220.000 -932.875 -1081.375 -997.200 -728.700 -645.450 -483.950 -1489.000 -1467.665 -1452.335 -1300.125 -1237.250 -1522.875 -1027.700 -774.200 -1283.900 -1200.000 -1220.000 -550.250 -523.950 -525.000 -932.875 -1081.375 -997.200 -728.700 
25856 -0.6667 0.0000 0.6667 -0.3333 0.3333 0.6667 -784.450 -806.150 -1369.665 -1558.500 -1168.875 -1226.500 -1176.400 -1065.300 -784.450 -806.150 -1369.665 -1558.500 -1168.875 -1226.500 -1176.400 -1065.300 -784.450 -806.150 -1617.000 -1460.335 -1635.500 -1316.625 -1270.625 -1194.250 -1241.300 -1071.500 -1183.800 -1369.665 -1558.500 -777.400 -823.900 -817.650 -1168.875 -1226.500 -1176.400 -1065.300 
25857 -0.6667 0.0000 0.6667 -0.3333 0.3333 1.0000 -709.500 -781.150 -1383.500 -1407.165 -1075.875 -1097.375 -946.700 -1057.400 -709.500 -781.150 -1383.500 -1407.165 -1075.875 -1097.375 -946.700 -1057.400 -709.500 -781.150 -1433.000 -1414.500 -1511.500 -1237.500 -1236.125 -1233.000 -1159.400 -1086.600 -1206.100 -1383.500 -1407.165 -781.750 -764.550 -800.900 -1075.875 -1097.375 -946.700 -1057.400 
25858 -0.6667 0.0000 0.6667 -0.3333 0.6667 -1.0000 -887.850 -802.300 -1279.665 -1209.500 -929.750 -1002.125 -847.900 -929.100 -887.850 -802.300 -1279.665 -1209.500 -929.750 -1002.125 -847.900 -929.100 -887.850 -802.300 -1241.500 -1273.000 -1315.165 -939.750 -1019.125 -1152.625 -878.300 -1011.800 -1140.800 -1279.665 -1209.500 -803.400 -902.450 -1090.650 -929.750 -1002.125 -847.900 -929.100 
25859 -0.6667 0.0000 0.6667 -0.3333 0.6667 -0.6667 -782.800 -823.800 -1210.835 -1215.165 -919.125 -972.125 -918.100 -915.000 -782.800 -823.800 -1210.835 -1215.165 -919.125 -972.125 -918.100 -915.000 -782.800 -823.800 -1304.835 -1311.165 -1298.165 -958.375 -1016.625 -1023.125 -782.700 -949.300 -1045.500 -1210.835 -1215.165 -722.650 -876.200 -934.050 -919.125 -972.125 -918.100 -915.000 
25860 -0.6667 0.0000 0.6667 -0.3333 0.6667 -0.3333 -711.400 -699.600 -1206.335 -1212.835 -900.000 -1078.625 -849.500 -814.800 -711.400 -699.600 -1206.335 -1212.835 -900.000 -1078.625 -849.500 -814.800 -711.400 -699.600 -1233.000 -1294.335 -1335.000 -1036.125 -985.500 -941.125 -799.100 -921.700 -1096.800 -1206.335 -1212.835 -751.450 -873.350 -1014.050 -900.000 -1078.625 -849.500 -814.800 
25861 -0.6667 0.0000 0.6667 -0.3333 0.6667 0.0000 -483.300 -394.350 -1200.000 -1430.165 -900.000 -929.500 -775.600 -788.100 -483.300 -394.350 -1200.000 -1430.165 -900.000 -929.500 -775.600 -788.100 -483.300 -394.350 -1220.000 -1255.835 -1474.000 -900.000 -1167.750 -913.750 -720.000 -1008.300 -998.300 -1200.000 -1430.165 -424.050 -525.850 -616.250 -900.000 -929.500 -775.600 -788.100 
25862 -0.6667 0.0000 0.6667 -0.3333 0.6667 0.3333 -511.700 -379.050 -1200.000 -1200.000 -900.000 -965.500 -722.500 -720.000 -511.700 -379.050 -1200.000 -1200.000 -900.000 -965.500 -722.500 -720.000 -511.700 -379.050 -1249.835 -1390.500 -1451.500 -928.625 -921.500 -1067.000 -841.300 -783.900 -1252.800 -1200.000 -1200.000 -411.550 -393.400 -628.000 -900.000 -965.500 -722.500 -720.000 
25863 -0.6667 0.0000 0.6667 -0.3333 0.6667 0.6667 -592.250 -553.750 -1219.000 -1908.835 -1118.250 -1064.250 -855.300 -952.100 -592.250 -553.750 -1219.000 -1908.835 -1118.250 -1064.250 -855.300 -952.100 -592.250 -553.750 -1508.500 -1515.500 -1456.500 -1107.125 -1245.500 -1370.500 -751.200 -1025.400 -964.000 -1219.000 -1908.835 -527.750 -589.400 -614.250 -1118.250 -1064.250 -855.300 -952.100 
25864 -0.6667 0.0000 0.6667 -0.3333 0.6667 1.0000 -880.250 -848.750 -1539.165 -1386.000 -1207.250 -1290.250 -1167.000 -1177.100 -880.250 -848.750 -1539.165 -1386.000 -1207.250 -1290.250 -1167.000 -1177.100 -880.250 -848.750 -1489.000 -1474.165 -1748.000 -1322.500 -1254.125 -1432.875 -1218.900 -1244.700 -1388.200 -1539.165 -1386.000 -950.650 -832.300 -875.300 -1207.250 -1290.250 -1167.000 -1177.100 
25865 -0.6667 0.0000 0.6667 -0.3333 1.0000 -1.0000 -779.750 -775.000 -1338.165 -1236.335 -905.375 -986.750 -800.500 -933.900 -779.750 -775.000 -1338.165 -1236.335 -905.375 -986.750 -800.500 -933.900 -779.750 -775.000 -1243.835 -1265.500 -1338.000 -940.250 -974.750 -1038.625 -958.300 -1027.800 -1063.300 -1338.165 -1236.335 -806.200 -842.350 -901.900 -905.375 -986.750 -800.500 -933.900 
25866 -0.6667 0.0000 0.6667 -0.3333 1.0000 -0.6667 -874.150 -804.500 -1200.000 -1230.165 -959.375 -983.250 -810.900 -1009.600 -874.150 -804.500 -1200.000 -1230.165 -959.375 -983.250 -810.900 -1009.600 -874.150 -804.500 -1325.835 -1329.665 -1312.500 -1085.250 -997.625 -1128.875 -855.900 -1059.600 -955.900 -1200.000 -1230.165 -895.150 -795.200 -1078.200 -959.375 -983.250 -810.900 -1009.600 
25867 -0.6667 0.0000 0.6667 -0.3333 1.0000 -0.3333 -799.400 -560.050 -1260.335 -1251.500 -900.000 -1044.250 -901.300 -928.800 -799.400 -560.050 -1260.335 -1251.500 -900.000 -1044.250 -901.300 -928.800 -799.400 -560.050 -1291.835 -1366.665 -1329.835 -979.375 -1077.250 -1086.375 -853.500 -871.400 -1043.100 -1260.335 -1251.500 -664.350 -747.600 -1099.500 -900.000 -1044.250 -901.300 -928.800 
25868 -0.6667 0.0000 0.6667 -0.3333 1.0000 0.0000 -518.650 -399.200 -1200.000 -1439.000 -900.000 -921.625 -822.000 -817.100 -518.650 -399.200 -1200.000 -1439.000 -900.000 -921.625 -822.000 -817.100 -518.650 -399.200 -1200.665 -1499.835 -1238.665 -900.000 -1063.000 -1113.500 -770.300 -969.600 -1220.800 -1200.000 -1439.000 -472.900 -498.400 -669.950 -900.000 -921.625 -822.000 -817.100 
25869 -0.6667 0.0000 0.6667 -0.3333 1.0000 0.3333 -434.050 -454.500 -1200.000 -1200.000 -969.625 -909.875 -783.700 -720.000 -434.050 -454.500 -1200.000 -1200.000 -969.625 -909.875 -783.700 -720.000 -434.050 -454.500 -1395.165 -1397.165 -1277.000 -1106.500 -1038.500 -1162.875 -805.700 -930.000 -858.900 -1200.000 -1200.000 -461.000 -480.950 -544.750 -969.625 -909.875 -783.700 -720.000 
25870 -0.6667 0.0000 0.6667 -0.3333 1.0000 0.6667 -646.900 -380.300 -1200.000 -1204.165 -1039.000 -1188.250 -751.900 -720.000 -646.900 -380.300 -1200.000 -1204.165 -1039.000 -1188.250 -751.900 -720.000 -646.900 -380.300 -1244.000 -1849.000 -1438.835 -911.000 -1094.000 -1028.875 -971.300 -739.500 -989.300 -1200.000 -1204.165 -454.650 -554.450 -478.150 -1039.000 -1188.250 -751.900 -720.000 
25871 -0.6667 0.0000 0.6667 -0.3333 1.0000 1.0000 -557.850 -684.350 -1473.500 -1742.165 -1009.625 -1164.500 -898.100 -763.500 -557.850 -684.350 -1473.500 -1742.165 -1009.625 -1164.500 -898.100 -763.500 -557.850 -684.350 -1301.335 -1504.335 -1451.000 -1148.000 -1060.250 -1336.875 -779.000 -767.000 -1078.000 -1473.500 -1742.165 -576.000 -572.850 -578.200 -1009.625 -1164.500 -898.100 -763.500 
25872 -0.6667 0.0000 0.6667 0.0000 -1.0000 -1.0000 -611.900 -911.450 -1566.665 -1570.500 -1037.875 -1073.250 -1085.200 -762.900 -611.900 -911.450 -1566.665 -1570.500 -1037.875 -1073.250 -1085.200 -762.900 -611.900 -911.450 -1206.500 -1212.000 -1541.000 -967.625 -1323.750 -1374.250 -813.700 -1089.200 -1000.400 -1566.665 -1570.500 -678.800 -603.600 -845.900 -1037.875 -1073.250 -1085.200 -762.900 
25873 -0.6667 0.0000 0.6667 0.0000 -1.0000 -0.6667 -481.650 -534.750 -1200.000 -1200.000 -900.000 -972.625 -804.200 -726.900 -481.650 -534.750 -1200.000 -1200.000 -900.000 -972.625 -804.200 -726.900 -481.650 -534.750 -1286.335 -1239.835 -1255.665 -937.625 -907.875 -1010.875 -786.600 -760.100 -999.200 -1200.000 -1200.000 -513.500 -536.750 -555.950 -900.000 -972.625 -804.200 -726.900 
25874 -0.6667 0.0000 0.6667 0.0000 -1.0000 -0.3333 -417.600 -404.200 -1200.000 -1200.000 -900.000 -995.375 -767.000 -720.000 -417.600 -404.200 -1200.000 -1200.000 -900.000 -995.375 -767.000 -720.000 -417.600 -404.200 -1213.000 -1264.165 -1612.835 -918.875 -936.500 -1023.500 -766.500 -844.300 -861.500 -1200.000 -1200.000 -518.450 -499.300 -458.200 -900.000 -995.375 -767.000 -720.000 
25875 -0.6667 0.0000 0.6667 0.0000 -1.0000 0.0000 -804.350 -378.300 -1200.000 -1223.500 -900.000 -1071.125 -1188.800 -873.100 -804.350 -378.300 -1200.000 -1223.500 -900.000 -1071.125 -1188.800 -873.100 -804.350 -378.300 -1754.165 -2311.000 -2778.665 -1300.625 -1700.000 -2251.125 -1268.300 -1715.300 -2055.100 -1200.000 -1223.500 -679.250 -883.400 -1116.000 -900.000 -1071.125 -1188.800 -873.100 
25876 -0.6667 0.0000 0.6667 0.0000 -1.0000 0.3333 -1039.650 -1104.250 -1615.335 -1470.335 -1590.500 -2248.250 -1568.800 -1873.600 -1039.650 -1104.250 -1615.335 -1470.335 -1590.500 -2248.250 -1568.800 -1873.600 -1039.650 -1104.250 -2474.500 -2772.835 -3009.665 -2406.625 -2620.375 -2478.625 -2030.100 -2092.200 -2502.000 -1615.335 -1470.335 -1147.700 -1421.200 -1549.400 -1590.500 -2248.250 -1568.800 -1873.600 
25877 -0.6667 0.0000 0.6667 0.0000 -1.0000 0.6667 -1143.250 -1088.000 -1944.500 -1736.500 -1616.250 -2162.375 -1888.300 -1908.500 -1143.250 -1088.000 -1944.500 -1736.500 -1616.250 -2162.375 -1888.300 -1908.500 -1143.250 -1088.000 -2318.165 -2960.000 -2868.835 -2261.750 -2353.250 -2508.875 -1896.400 -2322.600 -2544.700 -1944.500 -1736.500 -1351.400 -1607.550 -1843.750 -1616.250 -2162.375 -1888.300 -1908.500 
25878 -0.6667 0.0000 0.6667 0.0000 -1.0000 1.0000 -1284.200 -1144.750 -1908.665 -1791.665 -1718.125 -2197.250 -1571.400 -2016.800 -1284.200 -1144.750 -1908.665 -1791.665 -1718.125 -2197.250 -1571.400 -2016.800 -1284.200 -1144.750 -2466.835 -2712.500 -2843.165 -2426.375 -2627.500 -2479.500 -1865.300 -1892.000 -2578.000 -1908.665 -1791.665 -1655.950 -1849.600 -1471.350 -1718.125 -2197.250 -1571.400 -2016.800 
25879 -0.6667 0.0000 0.6667 0.0000 -0.6667 -1.0000 -841.000 -792.550 -1606.000 -1424.665 -1153.625 -1240.000 -984.000 -949.600 -841.000 -792.550 -1606.000 -1424.665 -1153.625 -1240.000 -984.000 -949.600 -841.000 -792.550 -1243.665 -1239.165 -1588.665 -1100.000 -1228.875 -1226.375 -931.700 -1006.900 -1327.800 -1606.000 -1424.665 -1000.600 -817.950 -774.000 -1153.625 -1240.000 -984.000 -949.600 
25880 -0.6667 0.0000 0.6667 0.0000 -0.6667 -0.6667 -548.650 -656.150 -1277.835 -1299.335 -947.750 -1158.750 -866.300 -859.100 -548.650 -656.150 -1277.835 -1299.335 -947.750 -1158.750 -866.300 -859.100 -548.650 -656.150 -1211.835 -1214.835 -1241.000 -964.625 -1174.375 -1100.375 -898.700 -1345.300 -877.800 -1277.835 -1299.335 -762.350 -582.250 -677.100 -947.750 -1158.750 -866.300 -859.100 
25881 -0.6667 0.0000 0.6667 0.0000 -0.6667 -0.3333 -477.000 -437.900 -1200.000 -1200.000 -900.000 -1070.375 -836.000 -720.000 -477.000 -437.900 -1200.000 -1200.000 -900.000 -1070.375 -836.000 -720.000 -477.000 -437.900 -1248.665 -1277.165 -1523.000 -904.375 -907.625 -1156.875 -737.800 -832.100 -875.900 -1200.000 -1200.000 -545.400 -433.000 -485.800 -900.000 -1070.375 -836.000 -720.000 
25882 -0.6667 0.0000 0.6667 0.0000 -0.6667 0.0000 -807.350 -360.000 -1200.000 -1200.000 -900.000 -985.500 -1177.100 -742.900 -807.350 -360.000 -1200.000 -1200.000 -900.000 -985.500 -1177.100 -742.900 -807.350 -360.000 -1663.665 -2259.665 -2660.500 -1276.750 -1565.750 -2425.750 -1033.600 -1531.700 -2002.300 -1200.000 -1200.000 -604.450 -742.400 -1038.650 -900.000 -985.500 -1177.100 -742.900 
25883 -0.6667 0.0000 0.6667 0.0000 -0.6667 0.3333 -951.950 -1104.800 -1806.835 -1715.165 -1513.250 -2262.250 -1728.100 -1820.900 -951.950 -1104.800 -1806.835 -1715.165 -1513.250 -2262.250 -1728.100 -1820.900 -951.950 -1104.800 -2427.500 -2918.665 -2582.835 -2174.750 -2663.625 -2455.000 -1898.700 -2090.200 -2528.500 -1806.835 -1715.165 -1282.400 -1258.000 -1781.550 -1513.250 -2262.250 -1728.100 -1820.900 
25884 -0.6667 0.0000 0.6667 0.0000 -0.6667 0.6667 -1385.900 -1140.000 -1785.665 -1916.665 -1853.625 -2101.750 -1507.300 -1876.400 -1385.900 -1140.000 -1785.665 -1916.665 -1853.625 -2101.750 -1507.300 -1876.400 -1385.900 -1140.000 -2178.000 -2703.000 -2785.335 -2339.125 -2435.375 -2204.250 -2107.000 -2341.000 -2423.500 -1785.665 -1916.665 -1578.900 -1610.900 -1464.550 -1853.625 -2101.750 -1507.300 -1876.400 
25885 -0.6667 0.0000 0.6667 0.0000 -0.6667 1.0000 -1290.400 -1052.800 -1707.665 -1871.665 -1570.250 -2143.750 -1886.100 -1865.800 -1290.400 -1052.800 -1707.665 -1871.665 -1570.250 -2143.750 -1886.100 -1865.800 -1290.400 -1052.800 -2767.165 -2839.000 -3037.665 -2830.375 -2399.250 -2563.125 -1914.000 -1928.900 -2398.000 -1707.665 -1871.665 -1424.950 -1885.100 -1571.900 -1570.250 -2143.750 -1886.100 -1865.800 
25886 -0.6667 0.0000 0.6667 0.0000 -0.3333 -1.0000 -757.000 -1123.950 -1414.665 -1344.000 -1047.875 -1348.000 -1168.400 -891.100 -757.000 -1123.950 -1414.665 -1344.000 -1047.875 -1348.000 -1168.400 -891.100 -757.000 -1123.950 -1373.665 -1378.000 -1428.000 -1077.500 -1144.500 -1663.625 -1007.700 -932.900 -1163.600 -1414.665 -1344.000 -933.800 -903.950 -1029.350 -1047.875 -1348.000 -1168.400 -891.100 
25887 -0.6667 0.0000 0.6667 0.0000 -0.3333 -0.6667 -982.950 -661.650 -1477.335 -1385.000 -917.500 -1078.000 -922.100 -892.200 -982.950 -661.650 -1477.335 -1385.000 -917.500 -1078.000 -922.100 -892.200 -982.950 -661.650 -1223.335 -1392.335 -1269.000 -1102.625 -1395.625 -1444.625 -985.400 -1035.200 -1024.600 -1477.335 -1385.000 -807.300 -1020.900 -885.250 -917.500 -1078.000 -922.100 -892.200 
25888 -0.6667 0.0000 0.6667 0.0000 -0.3333 -0.3333 -570.200 -772.650 -1200.000 -1200.000 -1002.875 -1039.750 -998.300 -809.000 -570.200 -772.650 -1200.000 -1200.000 -1002.875 -1039.750 -998.300 -809.000 -570.200 -772.650 -1219.835 -1236.665 -1623.165 -920.500 -1204.250 -1281.250 -909.600 -1162.400 -869.800 -1200.000 -1200.000 -602.700 -584.000 -601.000 -1002.875 -1039.750 -998.300 -809.000 
25889 -0.6667 0.0000 0.6667 0.0000 -0.3333 0.0000 -823.500 -360.000 -1200.000 -1200.000 -900.000 -944.000 -1160.600 -720.000 -823.500 -360.000 -1200.000 -1200.000 -900.000 -944.000 -1160.600 -720.000 -823.500 -360.000 -1582.335 -2097.000 -2542.000 -1127.125 -1598.875 -2235.000 -951.100 -1547.200 -1943.100 -1200.000 -1200.000 -592.550 -719.700 -963.900 -900.000 -944.000 -1160.600 -720.000 
25890 -0.6667 0.0000 0.6667 0.0000 -0.3333 0.3333 -1180.750 -961.850 -1766.165 -1748.335 -1701.000 -1988.875 -1638.200 -1852.700 -1180.750 -961.850 -1766.165 -1748.335 -1701.000 -1988.875 -1638.200 -1852.700 -1180.750 -961.850 -2516.500 -2709.835 -2647.500 -2116.250 -2446.750 -2331.375 -1773.200 -2182.600 -2518.500 -1766.165 -1748.335 -1433.550 -1502.600 -1469.600 -1701.000 -1988.875 -1638.200 -1852.700 
25891 -0.6667 0.0000 0.6667 0.0000 -0.3333 0.6667 -1401.300 -1308.450 -1434.165 -1579.665 -1781.750 -2154.125 -1706.600 -1915.200 -1401.300 -1308.450 -1434.165 -1579.665 -1781.750 -2154.125 -1706.600 -1915.200 -1401.300 -1308.450 -2124.835 -2996.335 -2738.335 -2729.875 -2147.375 -2303.750 -1891.000 -1977.100 -1977.500 -1434.165 -1579.665 -1713.700 -1789.400 -1486.700 -1781.750 -2154.125 -1706.600 -1915.200 
25892 -0.6667 0.0000 0.6667 0.0000 -0.3333 1.0000 -1376.100 -1256.850 -2140.500 -1875.335 -1884.375 -2149.375 -1978.300 -2114.200 -1376.100 -1256.850 -2140.500 -1875.335 -1884.375 -2149.375 -1978.300 -2114.200 -1376.100 -1256.850 -2417.500 -2771.335 -2830.335 -2585.500 -2177.250 -2222.250 -1949.000 -2083.600 -2112.900 -2140.500 -1875.335 -1438.950 -1502.150 -1601.600 -1884.375 -2149.375 -1978.300 -2114.200 
25893 -0.6667 0.0000 0.6667 0.0000 0.0000 -1.0000 -985.350 -1015.150 -1345.000 -1279.335 -993.000 -1110.500 -870.700 -1129.800 -985.350 -1015.150 -1345.000 -1279.335 -993.000 -1110.500 -870.700 -1129.800 -985.350 -1015.150 -1560.165 -1376.500 -1271.835 -1108.875 -1189.625 -1763.625 -1065.900 -963.800 -1428.600 -1345.000 -1279.335 -881.350 -1171.950 -1021.950 -993.000 -1110.500 -870.700 -1129.800 
25894 -0.6667 0.0000 0.6667 0.0000 0.0000 -0.6667 -806.150 -987.500 -1506.165 -1348.000 -1026.250 -1043.500 -1018.600 -1061.600 -806.150 -987.500 -1506.165 -1348.000 -1026.250 -1043.500 -1018.600 -1061.600 -806.150 -987.500 -1419.000 -1489.335 -1324.500 -1193.875 -1505.500 -1342.250 -1084.300 -1320.300 -1272.000 -1506.165 -1348.000 -952.550 -1112.550 -1167.650 -1026.250 -1043.500 -1018.600 -1061.600 
25895 -0.6667 0.0000 0.6667 0.0000 0.0000 -0.3333 -771.700 -760.800 -1200.000 -1229.665 -1057.375 -1129.875 -844.000 -1043.700 -771.700 -760.800 -1200.000 -1229.665 -1057.375 -1129.875 -844.000 -1043.700 -771.700 -760.800 -1428.165 -1482.835 -1243.165 -994.875 -1510.000 -1411.500 -1006.600 -1244.100 -1235.800 -1200.000 -1229.665 -924.250 -917.750 -1087.500 -1057.375 -1129.875 -844.000 -1043.700 
25896 -0.6667 0.0000 0.6667 0.0000 0.0000 0.0000 -710.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -1078.400 -720.000 -710.150 -360.000 -1200.000 -1200.000 -900.000 -900.000 -1078.400 -720.000 -710.150 -360.000 -1200.000 -1975.165 -2609.000 -919.375 -1350.125 -1761.375 -880.100 -1098.800 -1421.800 -1200.000 -1200.000 -518.000 -501.250 -818.100 -900.000 -900.000 -1078.400 -720.000 
25897 -0.6667 0.0000 0.6667 0.0000 0.0000 0.3333 -1224.550 -1197.200 -1820.335 -1842.500 -1521.500 -2221.500 -1752.400 -2058.800 -1224.550 -1197.200 -1820.335 -1842.500 -1521.500 -2221.500 -1752.400 -2058.800 -1224.550 -1197.200 -2156.835 -2706.000 -2563.000 -2348.000 -2263.875 -2372.125 -1786.900 -2191.100 -1984.700 -1820.335 -1842.500 -1345.450 -1455.000 -1473.500 -1521.500 -2221.500 -1752.400 -2058.800 
25898 -0.6667 0.0000 0.6667 0.0000 0.0000 0.6667 -1611.700 -1216.200 -2140.165 -1915.500 -1864.250 -1961.250 -1761.300 -2110.600 -1611.700 -1216.200 -2140.165 -1915.500 -1864.250 -1961.250 -1761.300 -2110.600 -1611.700 -1216.200 -2380.835 -2488.335 -2623.335 -2286.000 -2263.750 -2052.875 -1689.800 -2022.900 -2094.000 -2140.165 -1915.500 -1647.450 -1362.900 -1469.150 -1864.250 -1961.250 -1761.300 -2110.600 
25899 -0.6667 0.0000 0.6667 0.0000 0.0000 1.0000 -1469.550 -1216.750 -1764.665 -1587.835 -1773.125 -2248.000 -1582.400 -2074.600 -1469.550 -1216.750 -1764.665 -1587.835 -1773.125 -2248.000 -1582.400 -2074.600 -1469.550 -1216.750 -2661.000 -2684.335 -2098.835 -2505.625 -2567.750 -2470.750 -2228.600 -1968.700 -1959.300 -1764.665 -1587.835 -1387.800 -1550.400 -1231.250 -1773.125 -2248.000 -1582.400 -2074.600 
25900 -0.6667 0.0000 0.6667 0.0000 0.3333 -1.0000 -1127.050 -769.250 -1622.500 -1250.165 -1104.750 -1076.125 -1115.500 -1019.800 -1127.050 -769.250 -1622.500 -1250.165 -1104.750 -1076.125 -1115.500 -1019.800 -1127.050 -769.250 -1353.500 -1293.165 -1399.835 -1038.000 -1177.875 -1492.375 -1272.600 -1493.100 -1300.300 -1622.500 -1250.165 -1046.200 -1080.550 -1267.150 -1104.750 -1076.125 -1115.500 -1019.800 
25901 -0.6667 0.0000 0.6667 0.0000 0.3333 -0.6667 -893.450 -991.000 -1200.000 -1448.165 -947.750 -1005.375 -942.600 -1115.700 -893.450 -991.000 -1200.000 -1448.165 -947.750 -1005.375 -942.600 -1115.700 -893.450 -991.000 -1397.500 -1529.835 -1270.835 -1013.250 -1752.625 -1870.750 -1433.400 -1114.000 -1368.900 -1200.000 -1448.165 -1019.000 -1237.200 -1196.900 -947.750 -1005.375 -942.600 -1115.700 
25902 -0.6667 0.0000 0.6667 0.0000 0.3333 -0.3333 -715.750 -779.350 -1256.000 -1469.835 -900.000 -1086.250 -926.300 -953.900 -715.750 -779.350 -1256.000 -1469.835 -900.000 -1086.250 -926.300 -953.900 -715.750 -779.350 -1422.500 -1650.500 -1436.665 -1214.250 -1350.000 -2186.125 -1110.800 -1444.400 -1264.000 -1256.000 -1469.835 -1051.750 -1119.700 -1207.750 -900.000 -1086.250 -926.300 -953.900 
25903 -0.6667 0.0000 0.6667 0.0000 0.3333 0.0000 -749.650 -360.000 -1200.000 -1200.000 -900.000 -930.250 -954.700 -766.900 -749.650 -360.000 -1200.000 -1200.000 -900.000 -930.250 -954.700 -766.900 -749.650 -360.000 -1406.335 -1858.165 -2542.165 -979.125 -1353.375 -1891.375 -925.700 -1221.100 -1541.700 -1200.000 -1200.000 -487.550 -540.100 -750.950 -900.000 -930.250 -954.700 -766.900 
25904 -0.6667 0.0000 0.6667 0.0000 0.3333 0.3333 -494.250 -643.450 -1200.000 -1200.000 -1038.000 -1133.125 -800.400 -844.100 -494.250 -643.450 -1200.000 -1200.000 -1038.000 -1133.125 -800.400 -844.100 -494.250 -643.450 -1317.335 -1674.835 -1304.665 -1245.750 -1082.625 -1475.875 -1060.400 -997.800 -1219.200 -1200.000 -1200.000 -517.300 -636.750 -662.350 -1038.000 -1133.125 -800.400 -844.100 
25905 -0.6667 0.0000 0.6667 0.0000 0.3333 0.6667 -1548.500 -1251.850 -2505.000 -2053.500 -1889.750 -2302.875 -1797.000 -2126.000 -1548.500 -1251.850 -2505.000 -2053.500 -1889.750 -2302.875 -1797.000 -2126.000 -1548.500 -1251.850 -2162.000 -2235.665 -2304.165 -2089.625 -2005.250 -2167.250 -1978.000 -1935.000 -2168.900 -2505.000 -2053.500 -1630.950 -1402.500 -1169.450 -1889.750 -2302.875 -1797.000 -2126.000 
25906 -0.6667 0.0000 0.6667 0.0000 0.3333 1.0000 -1357.550 -1013.050 -2042.335 -2179.000 -1906.250 -2226.000 -1782.700 -2039.600 -1357.550 -1013.050 -2042.335 -2179.000 -1906.250 -2226.000 -1782.700 -2039.600 -1357.550 -1013.050 -2242.000 -2758.665 -2627.335 -2482.000 -2197.500 -2180.625 -1863.500 -1746.900 -2401.700 -2042.335 -2179.000 -1699.700 -1377.800 -1190.150 -1906.250 -2226.000 -1782.700 -2039.600 
25907 -0.6667 0.0000 0.6667 0.0000 0.6667 -1.0000 -1119.750 -1019.350 -1380.165 -1290.335 -1029.750 -1037.500 -1028.300 -1019.400 -1119.750 -1019.350 -1380.165 -1290.335 -1029.750 -1037.500 -1028.300 -1019.400 -1119.750 -1019.350 -1413.335 -1714.665 -1927.335 -1053.000 -1327.250 -1797.250 -1324.500 -1482.000 -1200.800 -1380.165 -1290.335 -1168.100 -1135.500 -1113.100 -1029.750 -1037.500 -1028.300 -1019.400 
25908 -0.6667 0.0000 0.6667 0.0000 0.6667 -0.6667 -945.550 -1031.500 -1211.165 -1271.500 -943.500 -1433.875 -1092.700 -1193.800 -945.700 -1031.500 -1211.165 -1271.500 -943.500 -1433.875 -1092.700 -1193.800 -945.700 -1031.500 -1675.335 -1512.000 -1921.335 -1087.125 -1516.125 -1749.625 -1055.700 -1860.700 -1397.700 -1211.165 -1271.500 -1024.150 -970.400 -1163.950 -943.500 -1433.875 -1092.700 -1193.800 
25909 -0.6667 0.0000 0.6667 0.0000 0.6667 -0.3333 -962.750 -675.250 -1359.000 -1203.335 -900.000 -1093.875 -946.000 -1098.800 -962.750 -675.250 -1359.000 -1203.335 -900.000 -1093.875 -946.000 -1098.800 -962.750 -675.250 -1727.665 -1953.335 -1911.835 -1171.625 -1619.000 -2295.750 -1074.300 -1665.400 -1420.800 -1359.000 -1203.335 -916.650 -1241.600 -990.400 -900.000 -1093.875 -946.000 -1098.800 
