- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
49261 -0.3333 1.0000 0.0000 0.3333 -0.3333 -0.3333 -728.650 -729.600 -1220.000 -1259.165 -1019.250 -1259.500 -951.700 -836.800 -728.650 -729.600 -1220.000 -1259.165 -1019.250 -1259.500 -951.700 -836.800 -728.650 -729.600 -1896.835 -2293.165 -1532.000 -1635.500 -1509.750 -1507.875 -1043.300 -1272.500 -1212.900 -1220.000 -1259.165 -794.200 -616.450 -658.150 -1019.250 -1259.500 -951.700 -836.800 
49262 -0.3333 1.0000 0.0000 0.3333 -0.3333 0.0000 -863.700 -443.550 -1265.665 -1200.000 -1022.125 -945.375 -1184.500 -802.800 -863.700 -443.550 -1265.665 -1200.000 -1022.125 -945.375 -1184.500 -802.800 -863.700 -443.550 -1931.500 -2120.835 -2308.665 -1740.750 -1789.125 -2306.000 -1581.800 -1756.400 -2041.100 -1265.665 -1200.000 -1027.400 -1084.500 -1493.150 -1022.125 -945.375 -1184.500 -802.800 
49263 -0.3333 1.0000 0.0000 0.3333 -0.3333 0.3333 -858.950 -386.000 -1200.000 -1200.000 -900.000 -900.000 -1054.400 -743.200 -858.950 -386.000 -1200.000 -1200.000 -900.000 -900.000 -1054.400 -743.200 -858.950 -386.000 -1838.835 -2067.835 -2293.000 -1608.125 -1913.000 -2357.250 -1476.000 -1813.500 -1895.600 -1200.000 -1200.000 -932.250 -1004.500 -1468.100 -900.000 -900.000 -1054.400 -743.200 
49264 -0.3333 1.0000 0.0000 0.3333 -0.3333 0.6667 -832.600 -369.050 -1200.000 -1299.000 -900.000 -913.750 -1020.000 -832.900 -832.600 -369.050 -1200.000 -1299.000 -900.000 -913.750 -1020.000 -832.900 -832.600 -369.050 -1867.835 -2083.335 -2294.000 -1742.625 -1957.750 -2176.375 -1479.100 -1885.800 -1997.300 -1200.000 -1299.000 -860.600 -917.150 -1258.400 -900.000 -913.750 -1020.000 -832.900 
49265 -0.3333 1.0000 0.0000 0.3333 -0.3333 1.0000 -780.450 -412.300 -1200.000 -1473.335 -900.000 -1085.000 -991.800 -940.000 -780.450 -412.300 -1200.000 -1473.335 -900.000 -1085.000 -991.800 -940.000 -780.450 -412.300 -1864.665 -2092.835 -2393.335 -1695.750 -1758.750 -2124.375 -1426.600 -1861.300 -2056.000 -1200.000 -1473.335 -787.100 -823.750 -1210.900 -900.000 -1085.000 -991.800 -940.000 
49266 -0.3333 1.0000 0.0000 0.3333 0.0000 -1.0000 -649.150 -451.350 -1200.000 -1253.000 -900.000 -1080.125 -878.400 -910.900 -649.150 -451.350 -1200.000 -1253.000 -900.000 -1080.125 -878.400 -910.900 -649.150 -451.350 -1385.335 -1549.165 -1896.835 -1241.500 -1419.750 -1182.125 -1118.000 -1195.600 -1125.300 -1200.000 -1253.000 -712.450 -701.600 -767.250 -900.000 -1080.125 -878.400 -910.900 
49267 -0.3333 1.0000 0.0000 0.3333 0.0000 -0.6667 -573.400 -428.650 -1200.000 -1222.500 -900.000 -1010.625 -928.800 -869.000 -573.400 -428.650 -1200.000 -1222.500 -900.000 -1010.625 -928.800 -869.000 -573.400 -428.650 -1421.165 -1726.165 -1681.665 -1183.500 -1157.500 -1381.875 -917.100 -1046.300 -1184.700 -1200.000 -1222.500 -732.650 -623.850 -743.750 -900.000 -1010.625 -928.800 -869.000 
49268 -0.3333 1.0000 0.0000 0.3333 0.0000 -0.3333 -520.750 -405.400 -1200.000 -1200.000 -900.000 -958.250 -957.400 -796.300 -520.750 -405.400 -1200.000 -1200.000 -900.000 -958.250 -957.400 -796.300 -520.750 -405.400 -1266.500 -1772.335 -1632.165 -1020.125 -1060.125 -1561.875 -901.400 -1132.300 -1203.000 -1200.000 -1200.000 -602.950 -565.250 -678.900 -900.000 -958.250 -957.400 -796.300 
49269 -0.3333 1.0000 0.0000 0.3333 0.0000 0.0000 -719.300 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -719.300 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -719.300 -360.000 -1200.000 -1203.665 -1800.165 -900.000 -1128.500 -1352.500 -898.100 -720.200 -1080.000 -1200.000 -1200.000 -449.100 -449.700 -719.600 -900.000 -900.000 -900.000 -720.000 
49270 -0.3333 1.0000 0.0000 0.3333 0.0000 0.3333 -694.700 -409.400 -1200.000 -1334.000 -900.000 -1231.750 -987.100 -1022.100 -694.700 -409.400 -1200.000 -1334.000 -900.000 -1231.750 -987.100 -1022.100 -694.700 -409.400 -1886.165 -1893.835 -2119.000 -1485.500 -1724.625 -1897.000 -1043.300 -1279.700 -1754.000 -1200.000 -1334.000 -605.300 -623.850 -837.350 -900.000 -1231.750 -987.100 -1022.100 
49271 -0.3333 1.0000 0.0000 0.3333 0.0000 0.6667 -668.250 -470.800 -1200.000 -1279.665 -956.750 -1157.750 -894.600 -1068.700 -668.250 -470.800 -1200.000 -1279.665 -956.750 -1157.750 -894.600 -1068.700 -668.250 -470.800 -1624.665 -1770.665 -2150.165 -1485.625 -1907.000 -2050.625 -1139.000 -1615.600 -1542.900 -1200.000 -1279.665 -660.650 -716.400 -846.650 -956.750 -1157.750 -894.600 -1068.700 
49272 -0.3333 1.0000 0.0000 0.3333 0.0000 1.0000 -632.050 -436.950 -1281.835 -1388.835 -1015.250 -1171.125 -993.500 -981.200 -632.050 -436.950 -1281.835 -1388.835 -1015.250 -1171.125 -993.500 -981.200 -632.050 -436.950 -1913.165 -1885.000 -1992.335 -1466.500 -1808.750 -2001.375 -1221.600 -1588.500 -1711.000 -1281.835 -1388.835 -618.650 -735.850 -966.100 -1015.250 -1171.125 -993.500 -981.200 
49273 -0.3333 1.0000 0.0000 0.3333 0.3333 -1.0000 -620.500 -472.350 -1200.000 -1200.000 -905.500 -1044.750 -1202.300 -720.000 -620.500 -472.350 -1200.000 -1200.000 -905.500 -1044.750 -1202.300 -720.000 -620.500 -472.350 -1228.835 -1477.500 -1799.665 -1005.375 -1075.000 -2076.875 -1021.400 -1440.500 -1241.300 -1200.000 -1200.000 -746.950 -700.850 -1032.300 -905.500 -1044.750 -1202.300 -720.000 
49274 -0.3333 1.0000 0.0000 0.3333 0.3333 -0.6667 -835.900 -554.400 -1200.000 -1513.835 -991.625 -1174.500 -988.800 -880.100 -835.900 -554.400 -1200.000 -1513.835 -991.625 -1174.500 -988.800 -880.100 -835.900 -554.400 -1579.835 -1751.835 -2828.335 -1322.375 -1761.625 -2198.875 -1032.500 -1418.800 -1859.900 -1200.000 -1513.835 -936.850 -885.250 -1151.250 -991.625 -1174.500 -988.800 -880.100 
49275 -0.3333 1.0000 0.0000 0.3333 0.3333 -0.3333 -728.600 -614.200 -1420.835 -1636.835 -1132.750 -1922.250 -1043.200 -1080.100 -728.600 -614.200 -1420.835 -1636.835 -1132.750 -1922.250 -1043.200 -1080.100 -728.600 -614.200 -1638.835 -1729.335 -3164.335 -1665.000 -1963.875 -1917.375 -1329.200 -1428.700 -1814.100 -1420.835 -1636.835 -676.450 -776.800 -1041.100 -1132.750 -1922.250 -1043.200 -1080.100 
49276 -0.3333 1.0000 0.0000 0.3333 0.3333 0.0000 -596.900 -589.200 -1200.000 -1588.665 -1081.875 -1703.875 -1066.600 -782.400 -596.900 -589.200 -1200.000 -1588.665 -1081.875 -1703.875 -1066.600 -782.400 -596.900 -589.200 -2287.165 -1580.500 -2483.500 -1385.875 -1223.000 -1350.000 -1219.600 -1390.100 -1562.100 -1200.000 -1588.665 -659.850 -664.200 -940.650 -1081.875 -1703.875 -1066.600 -782.400 
49277 -0.3333 1.0000 0.0000 0.3333 0.3333 0.3333 -598.600 -719.600 -1215.665 -1486.665 -1150.750 -1532.125 -1019.500 -1068.600 -598.600 -719.600 -1215.665 -1486.665 -1150.750 -1532.125 -1019.500 -1068.600 -598.600 -719.600 -1267.835 -1349.000 -1817.835 -1157.625 -1150.500 -1359.125 -998.500 -1546.900 -966.800 -1215.665 -1486.665 -604.750 -664.450 -863.800 -1150.750 -1532.125 -1019.500 -1068.600 
49278 -0.3333 1.0000 0.0000 0.3333 0.3333 0.6667 -524.600 -549.800 -1200.000 -1242.165 -900.000 -1011.625 -811.500 -935.500 -524.600 -549.800 -1200.000 -1242.165 -900.000 -1011.625 -811.500 -935.500 -524.600 -549.800 -1707.500 -1358.335 -1497.500 -1031.500 -1165.125 -1289.250 -869.200 -944.300 -1108.500 -1200.000 -1242.165 -592.350 -669.800 -679.300 -900.000 -1011.625 -811.500 -935.500 
49279 -0.3333 1.0000 0.0000 0.3333 0.3333 1.0000 -738.350 -616.800 -1396.500 -1549.000 -1062.750 -1416.625 -1112.000 -1109.500 -738.350 -616.800 -1396.500 -1549.000 -1062.750 -1416.625 -1112.000 -1109.500 -738.350 -616.800 -1564.000 -1646.835 -1709.335 -1240.125 -1425.125 -1346.375 -1133.400 -1125.800 -1307.400 -1396.500 -1549.000 -708.100 -752.000 -795.650 -1062.750 -1416.625 -1112.000 -1109.500 
49280 -0.3333 1.0000 0.0000 0.3333 0.6667 -1.0000 -786.250 -585.500 -1200.000 -1789.335 -900.000 -1677.250 -1054.000 -989.500 -786.250 -585.500 -1200.000 -1789.335 -900.000 -1677.250 -1054.000 -989.500 -786.250 -585.500 -2009.335 -1759.835 -2897.165 -1595.750 -1767.375 -1769.000 -1102.300 -1547.000 -1873.000 -1200.000 -1789.335 -650.350 -890.000 -1281.100 -900.000 -1677.250 -1054.000 -989.500 
49281 -0.3333 1.0000 0.0000 0.3333 0.6667 -0.6667 -679.400 -540.650 -1330.165 -1425.165 -1021.875 -1854.125 -961.100 -1068.200 -679.400 -540.650 -1330.165 -1425.165 -1021.875 -1854.125 -961.100 -1068.200 -679.400 -540.650 -1588.165 -1691.000 -2060.500 -1755.000 -2016.000 -1423.375 -989.100 -1423.000 -2209.900 -1330.165 -1425.165 -669.000 -763.550 -921.100 -1021.875 -1854.125 -961.100 -1068.200 
49282 -0.3333 1.0000 0.0000 0.3333 0.6667 -0.3333 -645.350 -508.350 -1535.165 -1371.000 -966.000 -1835.250 -948.200 -742.000 -645.350 -508.350 -1535.165 -1371.000 -966.000 -1835.250 -948.200 -742.000 -645.350 -508.350 -2250.165 -2126.335 -2283.000 -1799.500 -1691.250 -1683.375 -1218.400 -1103.900 -1765.600 -1535.165 -1371.000 -608.050 -741.500 -630.850 -966.000 -1835.250 -948.200 -742.000 
49283 -0.3333 1.0000 0.0000 0.3333 0.6667 0.0000 -599.650 -461.400 -1380.500 -1437.165 -1313.750 -1788.500 -1042.800 -814.400 -599.650 -461.400 -1380.500 -1437.165 -1313.750 -1788.500 -1042.800 -814.400 -599.650 -461.400 -2207.835 -1683.835 -1965.165 -1558.000 -1580.500 -1147.375 -1131.000 -1256.900 -1205.900 -1380.500 -1437.165 -486.000 -741.550 -706.950 -1313.750 -1788.500 -1042.800 -814.400 
49284 -0.3333 1.0000 0.0000 0.3333 0.6667 0.3333 -609.100 -665.850 -1456.165 -1292.665 -932.500 -1276.125 -989.300 -929.800 -609.100 -665.850 -1456.165 -1292.665 -932.500 -1276.125 -989.300 -929.800 -609.100 -665.850 -1592.500 -1586.000 -1362.335 -1248.125 -1268.000 -1196.500 -1225.400 -1134.600 -1751.100 -1456.165 -1292.665 -896.600 -636.100 -736.500 -932.500 -1276.125 -989.300 -929.800 
49285 -0.3333 1.0000 0.0000 0.3333 0.6667 0.6667 -694.400 -687.200 -1338.500 -1322.000 -1134.625 -1527.375 -1193.800 -993.000 -694.400 -687.200 -1338.500 -1322.000 -1134.625 -1527.375 -1193.800 -993.000 -694.400 -687.200 -1519.665 -1363.165 -1950.165 -1125.125 -1103.250 -1198.750 -1433.700 -969.900 -1444.200 -1338.500 -1322.000 -932.750 -677.850 -734.150 -1134.625 -1527.375 -1193.800 -993.000 
49286 -0.3333 1.0000 0.0000 0.3333 0.6667 1.0000 -564.550 -654.900 -1200.000 -1305.335 -900.000 -1401.750 -944.400 -1073.200 -564.550 -654.900 -1200.000 -1305.335 -900.000 -1401.750 -944.400 -1073.200 -564.550 -654.900 -1410.500 -1260.335 -1511.165 -1119.875 -1274.500 -1191.875 -1057.700 -948.800 -1138.600 -1200.000 -1305.335 -715.350 -621.750 -702.200 -900.000 -1401.750 -944.400 -1073.200 
49287 -0.3333 1.0000 0.0000 0.3333 1.0000 -1.0000 -626.300 -600.850 -1200.000 -1599.665 -900.000 -1742.750 -891.400 -914.200 -626.300 -600.850 -1200.000 -1599.665 -900.000 -1742.750 -891.400 -914.200 -626.300 -600.850 -1985.000 -1471.165 -2764.335 -1994.875 -1410.500 -1107.125 -1029.200 -1292.600 -1698.600 -1200.000 -1599.665 -572.750 -747.800 -697.100 -900.000 -1742.750 -891.400 -914.200 
49288 -0.3333 1.0000 0.0000 0.3333 1.0000 -0.6667 -560.200 -479.250 -1433.500 -1493.000 -900.000 -1574.625 -1009.400 -974.700 -560.200 -479.250 -1433.500 -1493.000 -900.000 -1574.625 -1009.400 -974.700 -560.200 -479.250 -1913.165 -1528.835 -1490.335 -1574.125 -1693.250 -1611.750 -935.800 -1128.100 -1164.800 -1433.500 -1493.000 -582.400 -767.700 -624.800 -900.000 -1574.625 -1009.400 -974.700 
49289 -0.3333 1.0000 0.0000 0.3333 1.0000 -0.3333 -454.650 -403.350 -1572.665 -1426.000 -1001.625 -1405.875 -905.100 -798.800 -454.650 -403.350 -1572.665 -1426.000 -1001.625 -1405.875 -905.100 -798.800 -454.650 -403.350 -1669.500 -1746.665 -2039.500 -1520.875 -1416.750 -1674.500 -984.300 -1207.700 -1164.500 -1572.665 -1426.000 -663.000 -663.600 -687.650 -1001.625 -1405.875 -905.100 -798.800 
49290 -0.3333 1.0000 0.0000 0.3333 1.0000 0.0000 -427.000 -376.950 -1200.000 -1216.000 -901.125 -1601.750 -808.600 -738.900 -427.000 -376.950 -1200.000 -1216.000 -901.125 -1601.750 -808.600 -738.900 -427.000 -376.950 -1855.500 -2037.000 -1939.500 -1365.000 -1500.375 -1057.250 -1388.000 -803.400 -1367.400 -1200.000 -1216.000 -576.050 -550.750 -607.800 -901.125 -1601.750 -808.600 -738.900 
49291 -0.3333 1.0000 0.0000 0.3333 1.0000 0.3333 -441.850 -401.750 -1207.165 -1251.000 -924.250 -1418.500 -878.800 -745.700 -441.850 -401.750 -1207.165 -1251.000 -924.250 -1418.500 -878.800 -745.700 -441.850 -401.750 -1474.665 -1393.335 -1645.000 -1376.750 -1508.250 -1193.250 -1020.400 -1179.800 -1344.200 -1207.165 -1251.000 -400.250 -645.950 -599.400 -924.250 -1418.500 -878.800 -745.700 
49292 -0.3333 1.0000 0.0000 0.3333 1.0000 0.6667 -748.550 -446.100 -1484.000 -1259.500 -1248.125 -1385.125 -1414.300 -731.800 -748.550 -446.100 -1484.000 -1259.500 -1248.125 -1385.125 -1414.300 -731.800 -748.550 -446.100 -1602.165 -1553.335 -1517.665 -1364.250 -1397.875 -937.875 -831.100 -1013.100 -1530.100 -1484.000 -1259.500 -587.750 -378.100 -563.800 -1248.125 -1385.125 -1414.300 -731.800 
49293 -0.3333 1.0000 0.0000 0.3333 1.0000 1.0000 -615.500 -683.800 -1242.665 -1221.165 -914.250 -1180.125 -767.100 -1093.600 -615.500 -683.800 -1242.665 -1221.165 -914.250 -1180.125 -767.100 -1093.600 -615.500 -683.800 -1209.665 -1270.835 -1617.665 -931.875 -969.625 -1480.500 -1023.300 -951.700 -1089.600 -1242.665 -1221.165 -665.250 -529.300 -710.150 -914.250 -1180.125 -767.100 -1093.600 
49294 -0.3333 1.0000 0.0000 0.6667 -1.0000 -1.0000 -510.900 -499.000 -1648.665 -1445.665 -929.625 -1381.375 -1114.000 -1099.100 -510.900 -499.000 -1648.665 -1445.665 -929.625 -1381.375 -1114.000 -1099.100 -510.900 -499.000 -2436.665 -2625.165 -2099.165 -1698.625 -1336.875 -1540.125 -1598.300 -1462.900 -1228.400 -1648.665 -1445.665 -698.250 -647.800 -599.650 -929.625 -1381.375 -1114.000 -1099.100 
49295 -0.3333 1.0000 0.0000 0.6667 -1.0000 -0.6667 -1020.550 -991.850 -1351.165 -1370.665 -1665.750 -1908.500 -1513.600 -1232.700 -1020.550 -991.850 -1351.165 -1370.665 -1665.750 -1908.500 -1513.600 -1232.700 -1020.550 -991.850 -2200.165 -2508.665 -2287.165 -1822.500 -2107.750 -2101.375 -1797.800 -2046.900 -2121.800 -1351.165 -1370.665 -1451.250 -1365.500 -1442.100 -1665.750 -1908.500 -1513.600 -1232.700 
49296 -0.3333 1.0000 0.0000 0.6667 -1.0000 -0.3333 -1101.450 -977.600 -1465.665 -1359.500 -1289.500 -1789.875 -1706.300 -1146.300 -1101.450 -977.600 -1465.665 -1359.500 -1289.500 -1789.875 -1706.300 -1146.300 -1101.450 -977.600 -2180.000 -2283.665 -2370.335 -2201.250 -2275.375 -2440.375 -1776.500 -2223.400 -2433.100 -1465.665 -1359.500 -1475.650 -1512.550 -1500.750 -1289.500 -1789.875 -1706.300 -1146.300 
49297 -0.3333 1.0000 0.0000 0.6667 -1.0000 0.0000 -1006.350 -698.100 -1452.335 -1321.500 -1201.250 -1572.500 -1644.200 -1106.200 -1006.350 -698.100 -1452.335 -1321.500 -1201.250 -1572.500 -1644.200 -1106.200 -1006.350 -698.100 -2171.335 -2263.665 -2453.165 -2144.500 -2222.500 -2426.625 -1680.900 -2264.800 -2087.400 -1452.335 -1321.500 -1275.400 -1447.450 -1781.850 -1201.250 -1572.500 -1644.200 -1106.200 
49298 -0.3333 1.0000 0.0000 0.6667 -1.0000 0.3333 -951.600 -721.250 -1401.000 -1391.165 -1328.250 -1357.000 -1537.300 -1034.100 -951.600 -721.250 -1401.000 -1391.165 -1328.250 -1357.000 -1537.300 -1034.100 -951.600 -721.250 -2124.165 -2208.335 -2413.000 -2082.250 -2274.500 -2451.375 -1766.700 -2343.000 -2029.800 -1401.000 -1391.165 -1308.400 -1377.350 -1662.150 -1328.250 -1357.000 -1537.300 -1034.100 
49299 -0.3333 1.0000 0.0000 0.6667 -1.0000 0.6667 -1048.600 -631.650 -1352.500 -1302.000 -1142.250 -1161.500 -1339.600 -988.500 -1048.600 -631.650 -1352.500 -1302.000 -1142.250 -1161.500 -1339.600 -988.500 -1048.600 -631.650 -2009.000 -2246.335 -2387.165 -2047.750 -2195.500 -2378.875 -1768.400 -2368.900 -1955.100 -1352.500 -1302.000 -1309.300 -1369.150 -1593.700 -1142.250 -1161.500 -1339.600 -988.500 
49300 -0.3333 1.0000 0.0000 0.6667 -1.0000 1.0000 -1008.950 -620.850 -1330.165 -1296.500 -1071.625 -1078.375 -1275.300 -927.800 -1008.950 -620.850 -1330.165 -1296.500 -1071.625 -1078.375 -1275.300 -927.800 -1008.950 -620.850 -2100.665 -2251.835 -2505.165 -2051.125 -2059.750 -2441.750 -1804.600 -2311.300 -2016.100 -1330.165 -1296.500 -1325.550 -1324.950 -1635.600 -1071.625 -1078.375 -1275.300 -927.800 
49301 -0.3333 1.0000 0.0000 0.6667 -0.6667 -1.0000 -580.300 -638.500 -1375.500 -1596.835 -1267.375 -1703.500 -1064.000 -901.800 -580.300 -638.500 -1375.500 -1596.835 -1267.375 -1703.500 -1064.000 -901.800 -580.300 -638.500 -1917.835 -1939.500 -1457.335 -1210.125 -1435.500 -2017.000 -991.100 -877.700 -990.000 -1375.500 -1596.835 -591.100 -663.900 -554.900 -1267.375 -1703.500 -1064.000 -901.800 
49302 -0.3333 1.0000 0.0000 0.6667 -0.6667 -0.6667 -744.400 -797.350 -1559.665 -1226.000 -1045.000 -1205.250 -1035.400 -928.400 -744.400 -797.350 -1559.665 -1226.000 -1045.000 -1205.250 -1035.400 -928.400 -744.400 -797.350 -2195.000 -2894.500 -1505.165 -1546.875 -1642.375 -1735.750 -1475.200 -1474.600 -1077.600 -1559.665 -1226.000 -697.350 -722.450 -694.400 -1045.000 -1205.250 -1035.400 -928.400 
49303 -0.3333 1.0000 0.0000 0.6667 -0.6667 -0.3333 -1072.350 -767.150 -1339.835 -1315.665 -1352.375 -1782.125 -1456.700 -1069.800 -1072.350 -767.150 -1339.835 -1315.665 -1352.375 -1782.125 -1456.700 -1069.800 -1072.350 -767.150 -2081.500 -2112.165 -2495.835 -2033.125 -2126.375 -2234.125 -1687.900 -1864.100 -2523.900 -1339.835 -1315.665 -1381.650 -1303.950 -1385.150 -1352.375 -1782.125 -1456.700 -1069.800 
49304 -0.3333 1.0000 0.0000 0.6667 -0.6667 0.0000 -985.650 -551.150 -1351.165 -1369.835 -1136.875 -1424.375 -1511.200 -962.800 -985.650 -551.150 -1351.165 -1369.835 -1136.875 -1424.375 -1511.200 -962.800 -985.650 -551.150 -2042.665 -2062.000 -2524.500 -2082.000 -2199.625 -2453.375 -1708.300 -2047.700 -1993.900 -1351.165 -1369.835 -1260.150 -1381.200 -1565.150 -1136.875 -1424.375 -1511.200 -962.800 
49305 -0.3333 1.0000 0.0000 0.6667 -0.6667 0.3333 -1047.750 -565.300 -1308.335 -1256.500 -1047.250 -1169.500 -1360.600 -955.700 -1047.750 -565.300 -1308.335 -1256.500 -1047.250 -1169.500 -1360.600 -955.700 -1047.750 -565.300 -2007.665 -2272.000 -2519.000 -1937.375 -2204.625 -2435.500 -1781.400 -2141.400 -1942.200 -1308.335 -1256.500 -1249.000 -1251.400 -1647.750 -1047.250 -1169.500 -1360.600 -955.700 
49306 -0.3333 1.0000 0.0000 0.6667 -0.6667 0.6667 -938.950 -571.200 -1269.000 -1227.835 -986.625 -1011.875 -1187.200 -894.700 -938.950 -571.200 -1269.000 -1227.835 -986.625 -1011.875 -1187.200 -894.700 -938.950 -571.200 -2016.665 -2248.335 -2437.500 -1984.750 -2154.125 -2440.000 -1617.800 -2233.600 -2064.000 -1269.000 -1227.835 -1224.750 -1312.100 -1642.350 -986.625 -1011.875 -1187.200 -894.700 
49307 -0.3333 1.0000 0.0000 0.6667 -0.6667 1.0000 -936.000 -495.400 -1250.500 -1253.335 -957.375 -977.875 -1161.000 -903.100 -936.000 -495.400 -1250.500 -1253.335 -957.375 -977.875 -1161.000 -903.100 -936.000 -495.400 -2012.335 -2231.335 -2454.165 -1941.500 -2036.875 -2337.000 -1652.800 -2145.800 -2135.100 -1250.500 -1253.335 -1158.450 -1220.550 -1512.900 -957.375 -977.875 -1161.000 -903.100 
49308 -0.3333 1.0000 0.0000 0.6667 -0.3333 -1.0000 -524.050 -563.050 -1207.335 -1372.500 -944.125 -1482.125 -979.600 -851.600 -524.050 -563.050 -1207.335 -1372.500 -944.125 -1482.125 -979.600 -851.600 -524.050 -563.050 -2026.500 -1831.000 -1959.335 -1137.000 -1560.250 -1238.625 -931.300 -934.100 -1228.800 -1207.335 -1372.500 -590.400 -514.000 -594.400 -944.125 -1482.125 -979.600 -851.600 
49309 -0.3333 1.0000 0.0000 0.6667 -0.3333 -0.6667 -555.650 -502.000 -1294.165 -1397.165 -1248.000 -1352.500 -913.600 -925.200 -555.650 -502.000 -1294.165 -1397.165 -1248.000 -1352.500 -913.600 -925.200 -555.650 -502.000 -1473.835 -2011.835 -1566.000 -1268.500 -1266.750 -1724.125 -875.200 -955.900 -979.000 -1294.165 -1397.165 -549.350 -631.000 -566.050 -1248.000 -1352.500 -913.600 -925.200 
49310 -0.3333 1.0000 0.0000 0.6667 -0.3333 -0.3333 -724.900 -620.250 -1207.500 -1211.500 -1122.375 -1293.750 -884.700 -829.700 -724.900 -620.250 -1207.500 -1211.500 -1122.375 -1293.750 -884.700 -829.700 -724.900 -620.250 -1585.835 -2281.335 -1954.500 -1534.625 -1645.250 -1625.500 -1241.600 -1317.100 -1210.300 -1207.500 -1211.500 -1002.550 -677.250 -715.050 -1122.375 -1293.750 -884.700 -829.700 
49311 -0.3333 1.0000 0.0000 0.6667 -0.3333 0.0000 -889.450 -450.500 -1298.500 -1200.000 -1034.875 -1073.375 -1271.300 -859.300 -889.450 -450.500 -1298.500 -1200.000 -1034.875 -1073.375 -1271.300 -859.300 -889.450 -450.500 -1885.500 -2313.665 -2417.000 -1801.375 -1802.500 -2319.625 -1589.500 -1914.400 -2068.000 -1298.500 -1200.000 -1071.250 -1135.450 -1514.550 -1034.875 -1073.375 -1271.300 -859.300 
49312 -0.3333 1.0000 0.0000 0.6667 -0.3333 0.3333 -865.200 -386.700 -1251.165 -1200.000 -900.000 -927.375 -1033.700 -796.200 -865.200 -386.700 -1251.165 -1200.000 -900.000 -927.375 -1033.700 -796.200 -865.200 -386.700 -1987.335 -2087.335 -2365.165 -1850.250 -1853.000 -2139.750 -1529.400 -1959.200 -1861.100 -1251.165 -1200.000 -1002.750 -1108.550 -1441.300 -900.000 -927.375 -1033.700 -796.200 
49313 -0.3333 1.0000 0.0000 0.6667 -0.3333 0.6667 -824.150 -408.600 -1221.000 -1348.000 -907.125 -991.125 -1039.600 -883.600 -824.150 -408.600 -1221.000 -1348.000 -907.125 -991.125 -1039.600 -883.600 -824.150 -408.600 -1910.335 -2177.000 -2345.335 -1867.625 -2040.500 -2157.250 -1590.100 -2023.900 -2067.600 -1221.000 -1348.000 -1002.600 -1016.200 -1388.500 -907.125 -991.125 -1039.600 -883.600 
49314 -0.3333 1.0000 0.0000 0.6667 -0.3333 1.0000 -872.600 -442.400 -1211.165 -1573.665 -929.375 -1182.125 -1028.800 -1060.600 -872.600 -442.400 -1211.165 -1573.665 -929.375 -1182.125 -1028.800 -1060.600 -872.600 -442.400 -1934.500 -2293.500 -2361.500 -1842.375 -1932.500 -2137.000 -1498.700 -2004.200 -2127.000 -1211.165 -1573.665 -987.750 -966.550 -1340.250 -929.375 -1182.125 -1028.800 -1060.600 
49315 -0.3333 1.0000 0.0000 0.6667 0.0000 -1.0000 -747.350 -683.150 -1204.665 -1213.165 -943.375 -927.750 -817.200 -893.000 -747.350 -683.150 -1204.665 -1213.165 -943.375 -927.750 -817.200 -893.000 -747.350 -683.150 -1372.335 -1692.500 -1641.665 -1257.875 -1419.125 -1679.625 -1071.000 -1430.600 -1180.700 -1204.665 -1213.165 -808.400 -813.450 -834.500 -943.375 -927.750 -817.200 -893.000 
